comp,match_id,date,player,team,npxg,npg,peng,goals
WC2022,3857290,2022-11-24,Nico Elvedi,Switzerland,0.19,0,0,0
WC2022,3857290,2022-11-24,Ricardo Iván Rodríguez Araya,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Remo Freuler,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Granit Xhaka,Switzerland,0.061,0,0,0
WC2022,3857290,2022-11-24,Xherdan Shaqiri,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Djibril Sow,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Ruben Vargas,Switzerland,0.1978,0,0,0
WC2022,3857290,2022-11-24,Breel-Donald Embolo,Switzerland,0.5519,1,0,1
WC2022,3857290,2022-11-24,André Onana,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Ngoran Suiru Fai Collins,Cameroon,0.0095,0,0,0
WC2022,3857290,2022-11-24,Jean-Charles Castelletto,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Nicolas Alexis Julio N'Koulou Ndoubena,Cameroon,0.2457,0,0,0
WC2022,3857290,2022-11-24,Nouhou Tolo,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Samuel Yves Oum Gwet,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,André-Frank Zambo Anguissa,Cameroon,0.0464,0,0,0
WC2022,3857290,2022-11-24,Martin Hongla Yma II,Cameroon,0.0824,0,0,0
WC2022,3857290,2022-11-24,Bryan Mbeumo,Cameroon,0.0161,0,0,0
WC2022,3857290,2022-11-24,Karl Brillant Toko Ekambi,Cameroon,0.159,0,0,0
WC2022,3857290,2022-11-24,Jean-Eric Maxim Choupo-Moting,Cameroon,0.0541,0,0,0
WC2022,3857290,2022-11-24,Gaël Ondoua,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Fabian Frei,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Noah Okafor,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Haris Seferović,Switzerland,0.2703,0,0,0
WC2022,3857290,2022-11-24,Georges-Kévin Nkoudou Mbida,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Vincent Paté Aboubakar,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Fabian Rieder,Switzerland,0.0,0,0,0
WC2022,3857290,2022-11-24,Nicolas Moumi Ngamaleu,Cameroon,0.0,0,0,0
WC2022,3857290,2022-11-24,Eray Ervin Cömert,Switzerland,0.0,0,0,0
WC2022,3857298,2022-11-24,Diogo Meireles Costa,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,João Pedro Cavaco Cancelo,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Rúben Santos Gato Alves Dias,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Danilo Luís Hélio Pereira,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Raphaël Adelino José Guerreiro,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Rúben Diogo Da Silva Neves,Portugal,0.0717,0,0,0
WC2022,3857298,2022-11-24,Bernardo Mota Veiga de Carvalho e Silva,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Otávio Edmilson da Silva Monteiro,Portugal,0.071,0,0,0
WC2022,3857298,2022-11-24,Bruno Miguel Borges Fernandes,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,João Félix Sequeira,Portugal,0.2935,1,0,1
WC2022,3857298,2022-11-24,Cristiano Ronaldo dos Santos Aveiro,Portugal,0.6956,0,1,1
WC2022,3857298,2022-11-24,Lawrence Ati-Zigi,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Daniel Amartey,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Alexander Djiku,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Mohamed Salisu,Ghana,0.0243,0,0,0
WC2022,3857298,2022-11-24,Alidu Seidu,Ghana,0.0154,0,0,0
WC2022,3857298,2022-11-24,Abdul Rahman Baba,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Salis Abdul Samed,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Thomas Teye Partey,Ghana,0.0211,0,0,0
WC2022,3857298,2022-11-24,Mohammed Kudus,Ghana,0.0517,0,0,0
WC2022,3857298,2022-11-24,André Ayew Pelé,Ghana,0.4852,1,0,1
WC2022,3857298,2022-11-24,Iñaki Williams Arthuer,Ghana,0.0205,0,0,0
WC2022,3857298,2022-11-24,William Silva de Carvalho,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Tariq Lamptey,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Osman Bukari,Ghana,0.1618,1,0,1
WC2022,3857298,2022-11-24,Jordan Ayew,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Rafael Alexandre Conceição Leão,Portugal,0.1815,1,0,1
WC2022,3857298,2022-11-24,Gonçalo Matias Ramos,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,João Mário Naval da Costa Eduardo,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,João Maria Lobo Alves Palhinha Gonçalves,Portugal,0.0,0,0,0
WC2022,3857298,2022-11-24,Antoine Semenyo,Ghana,0.0,0,0,0
WC2022,3857298,2022-11-24,Daniel-Kofi Kyereh,Ghana,0.0,0,0,0
WC2022,3857285,2022-11-21,Edouard Mendy,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Youssouf Sabaly,Senegal,0.0179,0,0,0
WC2022,3857285,2022-11-21,Kalidou Koulibaly,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Pape Abou Cissé,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Abdou Diallo,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Cheikhou Kouyaté,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Nampalys Mendy,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Krépin Diatta,Senegal,0.0895,0,0,0
WC2022,3857285,2022-11-21,Idrissa Gana Gueye,Senegal,0.0903,0,0,0
WC2022,3857285,2022-11-21,Ismaïla Sarr,Senegal,0.1588,0,0,0
WC2022,3857285,2022-11-21,Boulaye Dia,Senegal,0.0771,0,0,0
WC2022,3857285,2022-11-21,Andries Noppert,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Matthijs de Ligt,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Virgil van Dijk,Netherlands,0.1141,0,0,0
WC2022,3857285,2022-11-21,Nathan Aké,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Denzel Dumfries,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Daley Blind,Netherlands,0.0487,0,0,0
WC2022,3857285,2022-11-21,Steven Berghuis,Netherlands,0.0686,0,0,0
WC2022,3857285,2022-11-21,Frenkie de Jong,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Cody Mathès Gakpo,Netherlands,0.286,1,0,1
WC2022,3857285,2022-11-21,Vincent Janssen,Netherlands,0.1555,0,0,0
WC2022,3857285,2022-11-21,Steven Bergwijn,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Memphis Depay,Netherlands,0.1028,0,0,0
WC2022,3857285,2022-11-21,Ismail Jakobs,Senegal,0.0144,0,0,0
WC2022,3857285,2022-11-21,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,0.2349,0,0,0
WC2022,3857285,2022-11-21,Pape Gueye,Senegal,0.0087,0,0,0
WC2022,3857285,2022-11-21,Nicolas Jackson,Senegal,0.0,0,0,0
WC2022,3857285,2022-11-21,Davy Klaassen,Netherlands,0.3481,1,0,1
WC2022,3857285,2022-11-21,Teun Koopmeiners,Netherlands,0.0,0,0,0
WC2022,3857285,2022-11-21,Marten de Roon,Netherlands,0.0,0,0,0
WC2022,3857282,2022-11-21,Matthew Charles Turner,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Sergino Dest,United States,0.0066,0,0,0
WC2022,3857282,2022-11-21,Walker Zimmerman,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Tim Ream,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Antonee Robinson,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Tyler Adams,United States,0.0198,0,0,0
WC2022,3857282,2022-11-21,Weston McKennie,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Yunus Dimoara Musah,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Timothy Weah,United States,0.201,1,0,1
WC2022,3857282,2022-11-21,Christian Pulisic,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Joshua Sargent,United States,0.2533,0,0,0
WC2022,3857282,2022-11-21,Wayne Hennessey,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Chris Mepham,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Joe Rodon,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Ben Davies,Wales,0.3307,0,0,0
WC2022,3857282,2022-11-21,Connor Roberts,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Neco Williams,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Ethan Ampadu,Wales,0.0138,0,0,0
WC2022,3857282,2022-11-21,Aaron Ramsey,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Harry Wilson,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Gareth Frank Bale,Wales,0.0,0,1,1
WC2022,3857282,2022-11-21,Daniel James,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Kieffer Roberto Francisco Moore,Wales,0.2248,0,0,0
WC2022,3857282,2022-11-21,Brenden Aaronson,United States,0.0943,0,0,0
WC2022,3857282,2022-11-21,Haji Wright,United States,0.0274,0,0,0
WC2022,3857282,2022-11-21,DeAndre Yedlin,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Kellyn Kai Perry-Acosta,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Brennan Johnson,Wales,0.0426,0,0,0
WC2022,3857282,2022-11-21,Jordan Morris,United States,0.0,0,0,0
WC2022,3857282,2022-11-21,Sorba Thomas,Wales,0.0,0,0,0
WC2022,3857282,2022-11-21,Joseff Morrell,Wales,0.0,0,0,0
WC2022,3857297,2022-11-26,Wojciech Szczęsny,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Matty Cash,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Kamil Glik,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Jakub Piotr Kiwior,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Bartosz Bereszyński,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Krystian Bielik,Poland,0.0753,0,0,0
WC2022,3857297,2022-11-26,Grzegorz Krychowiak,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Piotr Zieliński,Poland,0.235,1,0,1
WC2022,3857297,2022-11-26,Przemysław Frankowski,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Arkadiusz Milik,Poland,0.1352,0,0,0
WC2022,3857297,2022-11-26,Robert Lewandowski,Poland,1.2605,1,0,1
WC2022,3857297,2022-11-26,Mohammed Khalil Al Owais,Saudi Arabia,0.0,0,0,0
WC2022,3857297,2022-11-26,Saud Abdullah Abdul Hamid,Saudi Arabia,0.0059,0,0,0
WC2022,3857297,2022-11-26,Abdulelah Al Amri,Saudi Arabia,0.0,0,0,0
WC2022,3857297,2022-11-26,Ali Albulayhi,Saudi Arabia,0.0,0,0,0
WC2022,3857297,2022-11-26,Mohammed Al Burayk,Saudi Arabia,0.3697,0,0,0
WC2022,3857297,2022-11-26,Mohammed Kanoo,Saudi Arabia,0.1981,0,0,0
WC2022,3857297,2022-11-26,Abdulelah Saad Hameed Al-Malki,Saudi Arabia,0.1394,0,0,0
WC2022,3857297,2022-11-26,Firas Tariq Nasser Al Albirakan,Saudi Arabia,0.1109,0,0,0
WC2022,3857297,2022-11-26,Sami Khalil Al Naji,Saudi Arabia,0.0,0,0,0
WC2022,3857297,2022-11-26,Salem Mohammed Al Dawsari,Saudi Arabia,0.2121,0,0,0
WC2022,3857297,2022-11-26,Saleh Khalid Al Shehri,Saudi Arabia,0.0446,0,0,0
WC2022,3857297,2022-11-26,Nawaf Shaker Al Abid,Saudi Arabia,0.066,0,0,0
WC2022,3857297,2022-11-26,Jakub Kamiński,Poland,0.0,0,0,0
WC2022,3857297,2022-11-26,Sultan Abdullah Salim Al Ghannam,Saudi Arabia,0.0,0,0,0
WC2022,3857297,2022-11-26,Krzysztof Piątek,Poland,0.0282,0,0,0
WC2022,3857297,2022-11-26,Abdulrahman Al-Obood,Saudi Arabia,0.0417,0,0,0
WC2022,3857297,2022-11-26,Nasser Al Dawsari,Saudi Arabia,0.0,0,0,0
WC2022,3857297,2022-11-26,Hattan Babhir,Saudi Arabia,0.0,0,0,0
WC2022,3857294,2022-11-29,Andries Noppert,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Jurriën David Norman Timber,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Virgil van Dijk,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Nathan Aké,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Denzel Dumfries,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Daley Blind,Netherlands,0.1494,0,0,0
WC2022,3857294,2022-11-29,Marten de Roon,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Frenkie de Jong,Netherlands,0.721,1,0,1
WC2022,3857294,2022-11-29,Davy Klaassen,Netherlands,0.0836,0,0,0
WC2022,3857294,2022-11-29,Cody Mathès Gakpo,Netherlands,0.164,1,0,1
WC2022,3857294,2022-11-29,Memphis Depay,Netherlands,0.5852,0,0,0
WC2022,3857294,2022-11-29,Meshaal Aissa Barsham,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Pedro Miguel Correia,Qatar,0.0062,0,0,0
WC2022,3857294,2022-11-29,Boualem Khoukhi,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Abdelkarim Hassan Al Haj Fadlalla,Qatar,0.0671,0,0,0
WC2022,3857294,2022-11-29,Ismaeel Mohammad Mohammad,Qatar,0.0302,0,0,0
WC2022,3857294,2022-11-29,Homam Alamin Ahmed,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Assim Omer Al Haj Madibo,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Hassan Khalid Al Heidos,Qatar,0.0157,0,0,0
WC2022,3857294,2022-11-29,Abdulaziz Hatem Mohammed Abdullah,Qatar,0.0245,0,0,0
WC2022,3857294,2022-11-29,Almoez Ali Zainalabiddin Abdulla,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Akram Hassan Afif,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Ali Assadalla Thaimn Qambar,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Karim Boudiaf,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Mohammed Muntari,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Steven Berghuis,Netherlands,0.0107,0,0,0
WC2022,3857294,2022-11-29,Vincent Janssen,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Wout Weghorst,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Teun Koopmeiners,Netherlands,0.0,0,0,0
WC2022,3857294,2022-11-29,Ahmed Alaa Eldin Abdelmotaal,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Mosaab Khoder Jibril,Qatar,0.0,0,0,0
WC2022,3857294,2022-11-29,Kenneth Taylor,Netherlands,0.0,0,0,0
WC2022,3857266,2022-11-26,Hugo Lloris,France,0.0,0,0,0
WC2022,3857266,2022-11-26,Jules Koundé,France,0.1357,0,0,0
WC2022,3857266,2022-11-26,Raphaël Varane,France,0.0426,0,0,0
WC2022,3857266,2022-11-26,Dayotchanculle Upamecano,France,0.0,0,0,0
WC2022,3857266,2022-11-26,Theo Bernard François Hernández,France,0.0,0,0,0
WC2022,3857266,2022-11-26,Aurélien Djani Tchouaméni,France,0.2782,0,0,0
WC2022,3857266,2022-11-26,Adrien Rabiot,France,0.2546,0,0,0
WC2022,3857266,2022-11-26,Ousmane Dembélé,France,0.0944,0,0,0
WC2022,3857266,2022-11-26,Antoine Griezmann,France,0.2282,0,0,0
WC2022,3857266,2022-11-26,Kylian Mbappé Lottin,France,0.7358,2,0,2
WC2022,3857266,2022-11-26,Olivier Giroud,France,0.1641,0,0,0
WC2022,3857266,2022-11-26,Kasper Schmeichel,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Joachim Andersen,Denmark,0.0971,0,0,0
WC2022,3857266,2022-11-26,Andreas Christensen,Denmark,0.2538,1,0,1
WC2022,3857266,2022-11-26,Victor Nelsson,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Rasmus Nissen Kristensen,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Joakim Mæhle,Denmark,0.0136,0,0,0
WC2022,3857266,2022-11-26,Pierre-Emile Højbjerg,Denmark,0.0152,0,0,0
WC2022,3857266,2022-11-26,Christian Dannemann Eriksen,Denmark,0.0334,0,0,0
WC2022,3857266,2022-11-26,Jesper Lindstrøm,Denmark,0.1893,0,0,0
WC2022,3857266,2022-11-26,Mikkel Damsgaard,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Andreas Evald Cornelius,Denmark,0.0483,0,0,0
WC2022,3857266,2022-11-26,Martin Braithwaite Christensen,Denmark,0.2379,0,0,0
WC2022,3857266,2022-11-26,Marcus Thuram,France,0.0,0,0,0
WC2022,3857266,2022-11-26,Kasper Dolberg,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Ibrahima Konaté,France,0.0,0,0,0
WC2022,3857266,2022-11-26,Kingsley Coman,France,0.0,0,0,0
WC2022,3857266,2022-11-26,Christian Nørgaard,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Alexander Hartmann Bah,Denmark,0.0,0,0,0
WC2022,3857266,2022-11-26,Youssouf Fofana,France,0.0,0,0,0
WC2022,3857284,2022-11-23,Manuel Neuer,Germany,0.0,0,0,0
WC2022,3857284,2022-11-23,Niklas Süle,Germany,0.0761,0,0,0
WC2022,3857284,2022-11-23,Antonio Rüdiger,Germany,0.2294,0,0,0
WC2022,3857284,2022-11-23,Nico Schlotterbeck,Germany,0.0,0,0,0
WC2022,3857284,2022-11-23,David Raum,Germany,0.0,0,0,0
WC2022,3857284,2022-11-23,Joshua Kimmich,Germany,0.1739,0,0,0
WC2022,3857284,2022-11-23,İlkay Gündoğan,Germany,0.3455,0,1,1
WC2022,3857284,2022-11-23,Serge Gnabry,Germany,0.4486,0,0,0
WC2022,3857284,2022-11-23,Thomas Müller,Germany,0.0,0,0,0
WC2022,3857284,2022-11-23,Jamal Musiala,Germany,0.2641,0,0,0
WC2022,3857284,2022-11-23,Kai Havertz,Germany,0.0,0,0,0
WC2022,3857284,2022-11-23,Shūichi Gonda,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Hiroki Sakai,Japan,0.2877,0,0,0
WC2022,3857284,2022-11-23,Ko Itakura,Japan,0.034,0,0,0
WC2022,3857284,2022-11-23,Maya Yoshida,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Yuto Nagatomo,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Wataru Endo,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Ao Tanaka,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Junya Ito,Japan,0.0685,0,0,0
WC2022,3857284,2022-11-23,Daichi Kamada,Japan,0.0644,0,0,0
WC2022,3857284,2022-11-23,Takefusa Kubo,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Daizen Maeda,Japan,0.0771,0,0,0
WC2022,3857284,2022-11-23,Takehiro Tomiyasu,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Kaoru Mitoma,Japan,0.0,0,0,0
WC2022,3857284,2022-11-23,Takuma Asano,Japan,0.226,1,0,1
WC2022,3857284,2022-11-23,Jonas Hofmann,Germany,0.3266,0,0,0
WC2022,3857284,2022-11-23,Leon Goretzka,Germany,0.0889,0,0,0
WC2022,3857284,2022-11-23,Ritsu Doan,Japan,0.4778,1,0,1
WC2022,3857284,2022-11-23,Takumi Minamino,Japan,0.0138,0,0,0
WC2022,3857284,2022-11-23,Mario Götze,Germany,0.0,0,0,0
WC2022,3857284,2022-11-23,Niclas Füllkrug,Germany,0.0316,0,0,0
WC2022,3857284,2022-11-23,Youssoufa Moukoko,Germany,0.0,0,0,0
WC2022,3857254,2022-11-22,Kasper Schmeichel,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Joachim Andersen,Denmark,0.0277,0,0,0
WC2022,3857254,2022-11-22,Simon Thorup Kjær,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Andreas Christensen,Denmark,0.2713,0,0,0
WC2022,3857254,2022-11-22,Rasmus Nissen Kristensen,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Joakim Mæhle,Denmark,0.0287,0,0,0
WC2022,3857254,2022-11-22,Thomas Delaney,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Pierre-Emile Højbjerg,Denmark,0.0087,0,0,0
WC2022,3857254,2022-11-22,Christian Dannemann Eriksen,Denmark,0.0851,0,0,0
WC2022,3857254,2022-11-22,Andreas Skov Olsen,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Kasper Dolberg,Denmark,0.3806,0,0,0
WC2022,3857254,2022-11-22,Aymen Dahmen,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Dylan Daniel Mahmoud Bronn,Tunisia,0.0591,0,0,0
WC2022,3857254,2022-11-22,Yassine Meriah,Tunisia,0.0461,0,0,0
WC2022,3857254,2022-11-22,Montassar Omar Talbi,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Mohamed Dräger,Tunisia,0.054,0,0,0
WC2022,3857254,2022-11-22,Ali Abdi,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Ellyes Joris Skhiri,Tunisia,0.101,0,0,0
WC2022,3857254,2022-11-22,Aïssa Bilal Laïdouni,Tunisia,0.0671,0,0,0
WC2022,3857254,2022-11-22,Anis Ben Slimane,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Youssef Msakni,Tunisia,0.1396,0,0,0
WC2022,3857254,2022-11-22,Issam Jebali,Tunisia,0.5931,0,0,0
WC2022,3857254,2022-11-22,Mikkel Damsgaard,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Mathias Jensen,Denmark,0.0287,0,0,0
WC2022,3857254,2022-11-22,Jesper Lindstrøm,Denmark,0.0,0,0,0
WC2022,3857254,2022-11-22,Andreas Evald Cornelius,Denmark,0.7358,0,0,0
WC2022,3857254,2022-11-22,Naïm Sliti,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Hannibal Mejbri,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Taha Yassine Khenissi,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Wajdi Kechrida,Tunisia,0.0,0,0,0
WC2022,3857254,2022-11-22,Ferjani Sassi,Tunisia,0.0,0,0,0
WC2022,3857265,2022-11-22,Francisco Guillermo Ochoa Magaña,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Jorge Eduardo Sánchez Ramos,Mexico,0.007,0,0,0
WC2022,3857265,2022-11-22,César Jasib Montes Castro,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Héctor Alfredo Moreno Herrera,Mexico,0.1767,0,0,0
WC2022,3857265,2022-11-22,Jesús Daniel Gallardo Vasconcelos,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Edson Omar Álvarez Velázquez,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Héctor Miguel Herrera López,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Luis Gerardo Chávez Magallón,Mexico,0.0082,0,0,0
WC2022,3857265,2022-11-22,Hirving Rodrigo Lozano Bahena,Mexico,0.0241,0,0,0
WC2022,3857265,2022-11-22,Ernesto Alexis Vega Rojas,Mexico,0.2088,0,0,0
WC2022,3857265,2022-11-22,Henry Josué Martín Mex,Mexico,0.0643,0,0,0
WC2022,3857265,2022-11-22,Wojciech Szczęsny,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Matty Cash,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Kamil Glik,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Jakub Piotr Kiwior,Poland,0.1245,0,0,0
WC2022,3857265,2022-11-22,Bartosz Bereszyński,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Grzegorz Krychowiak,Poland,0.0217,0,0,0
WC2022,3857265,2022-11-22,Jakub Kamiński,Poland,0.1513,0,0,0
WC2022,3857265,2022-11-22,Piotr Zieliński,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Sebastian Szymański,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Nicola Zalewski,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Robert Lewandowski,Poland,0.057,0,0,0
WC2022,3857265,2022-11-22,Krystian Bielik,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Carlos Alberto Rodríguez Gómez,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Raúl Alonso Jiménez Rodríguez,Mexico,0.0,0,0,0
WC2022,3857265,2022-11-22,Przemysław Frankowski,Poland,0.0,0,0,0
WC2022,3857265,2022-11-22,Carlos Uriel Antuna Romero,Mexico,0.04,0,0,0
WC2022,3857265,2022-11-22,Arkadiusz Milik,Poland,0.0,0,0,0
WC2022,3857301,2022-11-25,Meshaal Aissa Barsham,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Pedro Miguel Correia,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Boualem Khoukhi,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Abdelkarim Hassan Al Haj Fadlalla,Qatar,0.2016,0,0,0
WC2022,3857301,2022-11-25,Ismaeel Mohammad Mohammad,Qatar,0.3277,0,0,0
WC2022,3857301,2022-11-25,Homam Alamin Ahmed,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Assim Omer Al Haj Madibo,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Karim Boudiaf,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Hassan Khalid Al Heidos,Qatar,0.0,0,0,0
WC2022,3857301,2022-11-25,Almoez Ali Zainalabiddin Abdulla,Qatar,0.2711,0,0,0
WC2022,3857301,2022-11-25,Akram Hassan Afif,Qatar,0.02,0,0,0
WC2022,3857301,2022-11-25,Edouard Mendy,Senegal,0.0,0,0,0
WC2022,3857301,2022-11-25,Youssouf Sabaly,Senegal,0.0,0,0,0
WC2022,3857301,2022-11-25,Kalidou Koulibaly,Senegal,0.0,0,0,0
WC2022,3857301,2022-11-25,Abdou Diallo,Senegal,0.0,0,0,0
WC2022,3857301,2022-11-25,Ismail Jakobs,Senegal,0.0,0,0,0
WC2022,3857301,2022-11-25,Nampalys Mendy,Senegal,0.0934,0,0,0
WC2022,3857301,2022-11-25,Idrissa Gana Gueye,Senegal,0.0293,0,0,0
WC2022,3857301,2022-11-25,Ismaïla Sarr,Senegal,0.1036,0,0,0
WC2022,3857301,2022-11-25,Boulaye Dia,Senegal,0.283,1,0,1
WC2022,3857301,2022-11-25,Krépin Diatta,Senegal,0.0395,0,0,0
