fighter,division,division_code,td_def,td_acc,td_per15,str_def,str_acc,kd_per15,sub_att_per15,pct_distance,SLpM,SApM,dmg_per_round,finish_rate,decision_rate,gets_finished_rate,times_kod,ko_tko_wins,times_submitted,td_att_per_round,age,reach_in,height_in,stance,style,layoff_days,streak,country,hometown,rank,ctrl_sec_per_round,wins,losses,last_fight_date
Cody Donovan,Light Heavyweight,lhw,0.0,0.286,1.1805757575757574,0.459,0.591,0.8180909090909091,0.7378939393939393,0.0,3.5815151515151515,3.483257575757576,20.2,0.25,0.0,0.75,3,1,0,1.2473484848484848,45.3,74.0,75.0,Orthodox,balanced,4354,,,,,49.76742424242424,1.0,3.0,
Corey Anderson,Light Heavyweight,lhw,0.833,0.5,3.7315582137161085,0.592,0.463,0.15735406698564594,0.058060606060606056,0.5333333333333333,3.823269537480064,2.2282137161084528,20.03,0.2,0.5333333333333333,0.26666666666666666,4,3,0,2.5515151515151517,36.7,79.0,75.0,Orthodox,balanced,2317,,,,,98.87575757575758,10.0,5.0,
Da Woon Jung,Light Heavyweight,lhw,0.759,0.476,1.3465850815850817,0.493,0.407,0.4312097902097902,0.18385780885780884,0.4444444444444444,2.968624708624709,3.5612354312354313,14.52,0.3333333333333333,0.4444444444444444,0.2222222222222222,1,2,1,1.029137529137529,32.5,78.0,76.0,Orthodox,balanced,630,,,,,56.97995337995338,4.0,4.0,
Dalcha Lungiambula,Light Heavyweight,lhw,0.778,0.455,1.545418732782369,0.53,0.451,0.27061157024793386,0.10028650137741045,0.2857142857142857,2.74564738292011,3.169641873278237,12.65,0.14285714285714285,0.2857142857142857,0.5714285714285714,3,1,1,1.2189807162534436,38.9,76.0,68.0,Orthodox,balanced,1288,,,,,61.75812672176308,2.0,5.0,
Daniel Cormier,Light Heavyweight,lhw,0.765,0.46,1.4547161084529503,0.505,0.547,0.19682775119617227,0.47885007974481664,0.4,3.8548484848484854,3.1992663476874004,20.24,0.4666666666666667,0.4,0.06666666666666667,1,3,0,1.1067783094098884,47.3,72.0,71.0,Orthodox,balanced,2135,,,,,77.00733652312599,11.0,3.0,
Daniel Jolly,Light Heavyweight,lhw,0.25,0.0,0.7741010101010101,0.156,0.353,0.29078787878787876,0.18385858585858583,0.0,2.282020202020202,2.931010101010101,3.0,0.0,0.0,1.0,2,0,0,1.0631313131313131,41.8,75.0,73.0,Orthodox,balanced,3423,,,,,40.52323232323232,0.0,2.0,
Darko Stosic,Light Heavyweight,lhw,0.833,0.5,2.2305757575757577,0.582,0.455,0.21809090909090909,0.13789393939393937,0.75,2.8215151515151513,3.4732575757575757,12.6,0.25,0.75,0.0,0,1,0,1.647348484848485,34.4,76.0,72.0,Orthodox,wrestler,2338,,,,,55.26742424242424,1.0,3.0,
Devin Clark,Light Heavyweight,lhw,0.588,0.329,1.8402193362193362,0.44,0.542,0.25632034632034634,0.11000721500721498,0.5294117647058824,2.8615295815295814,3.000764790764791,14.0,0.058823529411764705,0.5294117647058824,0.4117647058823529,3,1,4,1.8437518037518037,36.2,75.0,72.0,Orthodox,wrestler,861,,,,,78.86854256854255,8.0,9.0,
Dustin Jacoby,Light Heavyweight,lhw,0.574,0.2,0.41302886002886,0.58,0.462,0.5307489177489179,0.052531024531024526,0.47058823529411764,4.4320057720057715,3.5188600288600287,23.71,0.4117647058823529,0.47058823529411764,0.11764705882352941,1,7,1,0.5242279942279942,38.2,76.0,75.0,Orthodox,striker,133,,,,,26.816161616161615,10.0,6.0,
Ed Herman,Light Heavyweight,lhw,0.613,0.479,1.6281535353535352,0.424,0.488,0.2314909090909091,0.7734383838383838,0.38461538461538464,2.877737373737374,3.1535353535353536,14.18,0.34615384615384615,0.38461538461538464,0.23076923076923078,4,4,2,1.1686262626262627,45.7,77.0,73.0,Orthodox,grappler,1162,,,,,67.7979797979798,13.0,12.0,
Fabio Cherant,Light Heavyweight,lhw,0.0,0.0,0.6635151515151515,0.403,0.431,0.24924675324675324,0.15759307359307356,0.3333333333333333,2.2645887445887447,3.1637229437229437,5.6,0.0,0.3333333333333333,0.6666666666666666,1,0,1,0.6255411255411255,31.6,74.0,73.0,Southpaw,balanced,1589,,,,,31.33419913419913,0.0,3.0,
Francimar Barroso,Light Heavyweight,lhw,0.833,0.243,1.8284312354312353,0.59,0.527,0.1342097902097902,0.08485780885780884,0.7777777777777778,2.7955477855477855,2.965850815850816,13.25,0.0,0.7777777777777778,0.1111111111111111,0,0,1,2.3583682983682985,46.3,75.0,73.0,Orthodox,wrestler,3073,,,,,54.62610722610722,4.0,4.0,
Garreth McLellan,Light Heavyweight,lhw,0.348,0.222,1.0716228956228955,0.452,0.544,0.19385858585858584,0.5392390572390572,0.4,3.099124579124579,2.7706734006734006,15.42,0.2,0.4,0.4,2,1,0,1.3198653198653199,43.8,72.0,73.0,Southpaw,grappler,3388,,,,,62.45993265993266,1.0,4.0,
Gokhan Saki,Light Heavyweight,lhw,1.0,0.0,0.7741010101010101,0.532,0.584,1.2907878787878788,0.18385858585858583,0.0,3.582020202020202,2.9976767676767673,22.5,0.5,0.0,0.5,1,1,0,0.7297979797979798,42.7,73.0,72.0,Orthodox,striker,2905,,,,,35.689898989898985,1.0,1.0,
Igor Pokrajac,Light Heavyweight,lhw,0.514,0.292,0.8467415329768271,0.404,0.459,0.43068983957219253,0.22853832442067734,0.38461538461538464,2.2183600713012477,3.530944741532977,9.71,0.23076923076923078,0.38461538461538464,0.3076923076923077,3,2,1,0.9152228163992869,47.5,74.0,72.0,Orthodox,balanced,3723,,,,,48.143493761140824,4.0,8.0,
Ihor Potieria,Light Heavyweight,lhw,0.667,0.2,0.8157171717171717,0.515,0.49,0.574060606060606,0.09192929292929292,0.25,3.481010101010101,3.7288383838383843,18.29,0.125,0.25,0.625,4,1,1,1.0782323232323232,30.1,75.0,75.0,Southpaw,striker,525,,,,,41.37828282828283,2.0,6.0,
Ilir Latifi,Light Heavyweight,lhw,1.0,0.356,1.7146303030303032,0.563,0.452,0.36963636363636365,0.26715757575757576,0.5,2.064606060606061,2.6573030303030305,9.0,0.3125,0.5,0.1875,3,3,0,1.610939393939394,43.9,73.0,70.0,Orthodox,wrestler,1127,,,,,73.58696969696969,9.0,7.0,
Jamahal Hill,Light Heavyweight,lhw,0.708,0.0,0.309640404040404,0.45,0.503,0.44191515151515154,0.07354343434343433,0.2727272727272727,4.506808080808081,3.335070707070707,25.07,0.36363636363636365,0.2727272727272727,0.2727272727272727,3,4,0,0.2919191919191919,35.1,79.0,76.0,Southpaw,striker,364,,,,6.0,23.715959595959596,6.0,4.0,
Jan Błachowicz,Light Heavyweight,lhw,0.695,0.487,0.9444079254079255,0.522,0.503,0.3488741258741259,0.32419813519813523,0.5909090909090909,3.2643123543123544,2.9310023310023317,16.46,0.3181818181818182,0.5909090909090909,0.09090909090909091,1,5,1,0.6930303030303031,43.3,78.0,74.0,Orthodox,balanced,196,0.0,,,4.0,39.48997668997668,12.0,8.0,
Jeremy Kimball,Light Heavyweight,lhw,0.5,0.2,0.9555757575757575,0.494,0.469,0.5930909090909091,0.13789393939393937,0.0,2.3115151515151515,2.5482575757575754,7.5,0.25,0.0,0.75,2,1,1,1.1723484848484849,35.5,72.0,72.0,Switch,balanced,2890,,,,,36.51742424242424,1.0,3.0,
Jimi Manuwa,Light Heavyweight,lhw,0.71,0.188,0.5970378787878787,0.492,0.542,0.4157954545454545,0.2736969696969697,0.16666666666666666,2.7532575757575755,3.0491287878787876,13.14,0.4166666666666667,0.16666666666666666,0.4166666666666667,5,5,0,0.8211742424242424,46.3,79.0,73.0,Orthodox,balanced,2576,,,,,42.73371212121212,6.0,6.0,
Jimmy Crute,Light Heavyweight,lhw,0.583,0.522,3.132037878787879,0.397,0.507,0.5830454545454545,1.3716969696969699,0.16666666666666666,2.9482575757575757,2.801628787878788,14.47,0.5,0.16666666666666666,0.3333333333333333,2,2,2,2.0886742424242426,30.3,74.0,74.0,Orthodox,grappler,266,,,,,86.53371212121212,6.0,4.0,
Jiří Procházka,Light Heavyweight,lhw,0.684,0.6,0.6404312354312354,0.454,0.555,0.6063636363636364,0.179011655011655,0.0,4.221701631701632,4.225850815850816,23.55,0.6666666666666666,0.0,0.3333333333333333,3,5,0,0.4960606060606061,33.7,80.0,75.0,Orthodox,striker,70,,,,2.0,37.04149184149184,6.0,3.0,
Joachim Christensen,Light Heavyweight,lhw,0.0,0.0,0.5805757575757575,0.46,0.413,0.6465909090909091,0.13789393939393937,0.0,2.8915151515151516,2.6782575757575757,13.29,0.25,0.0,0.75,1,1,2,0.6923484848484849,47.6,76.0,75.0,Orthodox,balanced,3282,,,,,61.467424242424244,1.0,3.0,
Johnny Walker,Light Heavyweight,lhw,0.5,0.4,0.403430303030303,0.489,0.529,0.5160363636363636,0.31195757575757577,0.25,2.9126060606060604,2.4173030303030303,14.32,0.4375,0.25,0.25,4,6,0,0.36293939393939395,34.2,82.0,78.0,Orthodox,balanced,70,,,,13.0,24.466969696969695,8.0,7.0,
Johny Hendricks,Light Heavyweight,lhw,0.675,0.5,2.9309042424242424,0.534,0.457,0.3394290909090909,0.3137660606060606,0.6190476190476191,3.1540848484848483,3.4274424242424244,15.8,0.23809523809523808,0.6190476190476191,0.14285714285714285,3,5,0,2.006351515151515,42.8,69.0,69.0,Southpaw,wrestler,3150,,,,,80.48557575757576,13.0,8.0,
Jon Jones,Light Heavyweight,lhw,0.95,0.459,1.6684502164502162,0.641,0.589,0.2628831168831169,0.4071125541125541,0.4166666666666667,3.9261471861471864,2.2095021645021644,20.31,0.5,0.4166666666666667,0.0,0,6,0,1.24495670995671,38.9,84.0,76.0,Orthodox,balanced,581,,,,,63.847835497835504,22.0,1.0,
Julius Walker,Light Heavyweight,lhw,1.0,0.385,2.2706580086580086,0.431,0.539,0.40996103896103897,0.15759307359307356,0.6666666666666666,3.25030303030303,3.326580086580087,17.12,0.0,0.6666666666666666,0.3333333333333333,1,0,0,2.0183982683982684,26.9,78.0,76.0,Orthodox,grappler,133,,,,,93.94848484848485,1.0,2.0,
Justin Ledet,Light Heavyweight,lhw,0.429,0.5,0.5495096418732782,0.49,0.39,0.15861157024793388,0.22755922865013775,0.5714285714285714,2.987465564738292,3.7741873278236913,14.53,0.14285714285714285,0.5714285714285714,0.2857142857142857,2,0,0,0.48079889807162535,37.7,80.0,76.0,Orthodox,balanced,2058,,,,,25.10358126721763,3.0,4.0,
Kennedy Nzechukwu,Light Heavyweight,lhw,0.808,0.455,0.6147161084529504,0.512,0.496,0.3136698564593302,0.20648165869218502,0.26666666666666666,3.736427432216906,3.6176874003189794,19.5,0.4666666666666667,0.26666666666666666,0.26666666666666666,2,6,2,0.49888357256778315,34.0,83.0,77.0,Southpaw,striker,189,0.0,,,,46.375757575757575,8.0,6.0,
Khalil Rountree Jr.,Light Heavyweight,lhw,0.588,0.0,0.21111845730027545,0.495,0.406,0.9171239669421488,0.10987052341597794,0.2777777777777778,3.2841873278236915,3.5811845730027554,16.59,0.3888888888888889,0.2777777777777778,0.2777777777777778,4,7,1,0.19903581267217632,36.3,76.0,73.0,Southpaw,balanced,259,,,,5.0,13.21542699724518,10.0,7.0,
Klidson Abreu,Light Heavyweight,lhw,0.8,0.2,0.8805757575757576,0.556,0.407,0.21809090909090909,0.13789393939393937,0.75,2.5215151515151515,2.883257575757576,9.6,0.0,0.75,0.0,0,0,0,1.0473484848484849,33.5,74.0,72.0,Orthodox,balanced,2212,0.0,,,,35.01742424242424,1.0,2.0,
Luke Rockhold,Light Heavyweight,lhw,0.538,0.3,0.9095070707070706,0.483,0.569,0.3165151515151515,0.6734101010101009,0.09090909090909091,3.3408080808080807,2.7117373737373733,17.09,0.5454545454545454,0.09090909090909091,0.36363636363636365,4,3,0,0.9592525252525252,41.7,77.0,75.0,Southpaw,grappler,1400,,,,,51.14262626262626,6.0,5.0,
Magomed Ankalaev,Light Heavyweight,lhw,0.875,0.222,0.8034303030303029,0.562,0.528,0.48723636363636363,0.05515757575757575,0.4375,3.2566060606060603,2.4733030303030303,16.43,0.375,0.4375,0.125,1,6,1,1.074939393939394,34.0,75.0,75.0,Orthodox,balanced,259,,,,1.0,69.3469696969697,12.0,2.0,
Marcin Prachnio,Light Heavyweight,lhw,0.531,0.2,0.40130707070707067,0.546,0.546,0.20798181818181818,0.07354343434343433,0.36363636363636365,4.4554747474747485,2.88040404040404,24.71,0.09090909090909091,0.36363636363636365,0.5454545454545454,3,1,3,0.44591919191919194,37.9,73.0,75.0,Orthodox,striker,336,,,,,21.00262626262626,4.0,7.0,
Marcos Rogerio de Lima,Light Heavyweight,lhw,0.667,0.458,1.1422093663911845,0.525,0.596,0.6716694214876033,0.38887052341597794,0.2222222222222222,2.686914600550964,1.9775482093663912,12.93,0.4444444444444444,0.2222222222222222,0.3333333333333333,1,6,5,0.8781267217630855,41.0,75.0,73.0,Orthodox,wrestler,854,,,,,86.933608815427,11.0,7.0,
Misha Cirkunov,Light Heavyweight,lhw,0.769,0.395,2.3256827094474155,0.578,0.519,0.10263101604278074,0.909891265597148,0.07692307692307693,2.6389483065953656,2.2309447415329764,12.47,0.46153846153846156,0.07692307692307693,0.46153846153846156,5,1,1,1.9858110516934042,39.3,77.0,75.0,Orthodox,grappler,1344,,,,,54.26114081996435,6.0,7.0,
Modestas Bukauskas,Light Heavyweight,lhw,0.821,0.667,0.43150623885918,0.505,0.43,0.18139572192513367,0.1436559714795009,0.38461538461538464,2.8989483065953654,3.378003565062389,14.17,0.3076923076923077,0.38461538461538464,0.3076923076923077,4,3,0,0.3340463458110517,32.4,76.0,75.0,Switch,balanced,35,,,,,34.83761140819964,8.0,5.0,
Nicolae Negumereanu,Light Heavyweight,lhw,0.625,0.286,1.018260606060606,0.394,0.412,0.17447272727272728,0.1103151515151515,0.5,3.187212121212121,4.2306060606060605,16.15,0.3333333333333333,0.5,0.16666666666666666,1,2,0,1.0858787878787879,31.8,78.0,72.0,Orthodox,balanced,1316,,,,,55.71393939393939,4.0,2.0,
Nikita Krylov,Light Heavyweight,lhw,0.532,0.37,1.5482642424242425,0.477,0.544,0.4780290909090909,0.8614460606060607,0.19047619047619047,3.3976848484848485,2.209442424242424,17.24,0.47619047619047616,0.19047619047619047,0.3333333333333333,3,5,4,1.4015515151515152,34.3,77.0,75.0,Orthodox,grappler,147,,,,12.0,81.07357575757577,12.0,9.0,
Oluwale Bamgbose,Light Heavyweight,lhw,0.375,0.333,0.8866228956228955,0.554,0.481,0.5644141414141415,0.12257239057239055,0.2,2.349124579124579,2.415117845117845,8.67,0.2,0.2,0.6,3,1,0,0.8587542087542087,38.9,78.0,71.0,Switch,balanced,3108,,,,,31.68215488215488,1.0,4.0,
Oumar Sy,Light Heavyweight,lhw,0.667,0.35,1.8121784511784513,0.668,0.483,0.19385858585858584,0.30757239057239055,0.4,3.188013468013468,2.342895622895623,16.22,0.4,0.4,0.2,0,1,1,1.71986531986532,30.6,83.0,76.0,Orthodox,wrestler,98,,,,,76.68215488215488,3.0,2.0,
Ovince Saint Preux,Light Heavyweight,lhw,0.684,0.283,0.7803939393939394,0.472,0.459,0.30827272727272725,0.2882234848484848,0.32142857142857145,2.6303787878787883,3.137064393939394,12.79,0.39285714285714285,0.32142857142857145,0.2857142857142857,4,6,4,0.8805871212121212,43.2,80.0,75.0,Southpaw,balanced,623,,,,,31.55435606060606,15.0,13.0,
Patrick Cummins,Light Heavyweight,lhw,0.286,0.412,3.247153297682709,0.559,0.508,0.10263101604278074,0.14977361853832444,0.38461538461538464,3.556595365418895,2.9344741532976824,18.44,0.15384615384615385,0.38461538461538464,0.46153846153846156,5,2,1,2.6663992869875224,45.6,76.0,74.0,Orthodox,balanced,2590,,,,,92.19055258467024,6.0,7.0,
Ryan Spann,Light Heavyweight,lhw,0.581,0.348,0.970630303030303,0.436,0.395,0.6408363636363636,0.9783575757575758,0.1875,2.4966060606060605,2.9453030303030303,11.69,0.5,0.1875,0.3125,3,4,2,0.9229393939393941,34.8,79.0,77.0,Orthodox,grappler,56,,,,,53.1869696969697,10.0,6.0,
Soa Palelei,Light Heavyweight,lhw,0.818,0.45,1.5676914600550964,0.484,0.573,0.15861157024793388,0.10028650137741045,0.14285714285714285,2.1601928374655652,2.6287327823691458,8.07,0.5714285714285714,0.14285714285714285,0.2857142857142857,2,4,0,1.244435261707989,48.9,81.0,76.0,Orthodox,balanced,3976,,,,,73.21267217630853,4.0,3.0,
Stanislav Nedkov,Light Heavyweight,lhw,0.0,0.417,1.6520757575757574,0.436,0.435,0.6465909090909091,0.13789393939393937,0.0,2.8465151515151517,3.608257575757576,12.86,0.25,0.0,0.5,1,1,1,1.4023484848484848,44.5,71.0,71.0,Orthodox,wrestler,4165,,,,,64.61742424242425,1.0,2.0,
Tafon Nchukwi,Light Heavyweight,lhw,0.647,0.571,0.914460606060606,0.544,0.544,0.2872727272727273,0.1103151515151515,0.6666666666666666,4.195212121212121,3.246606060606061,24.56,0.0,0.6666666666666666,0.3333333333333333,2,0,0,0.701878787878788,31.7,77.0,72.0,Orthodox,striker,1043,,,,,39.513939393939395,2.0,4.0,
Thiago Santos,Light Heavyweight,lhw,0.655,0.333,0.7975930735930736,0.539,0.482,0.6940259740259739,0.08482683982683982,0.2916666666666667,3.1204329004329003,2.278073593073593,15.58,0.4583333333333333,0.2916666666666667,0.25,3,11,3,0.7906709956709956,42.5,76.0,74.0,Orthodox,balanced,1414,,,,,35.904978354978354,14.0,10.0,
Tyson Pedro,Light Heavyweight,lhw,0.5,0.308,0.7731070707070706,0.565,0.595,0.6949151515151516,0.5370101010101009,0.2727272727272727,2.600141414141414,2.271737373737374,12.05,0.5454545454545454,0.2727272727272727,0.18181818181818182,1,4,1,0.7905858585858586,34.8,79.0,75.0,Orthodox,grappler,840,,,,,39.70262626262626,6.0,5.0,
Vinicius Moreira,Light Heavyweight,lhw,0.0,0.0,0.5805757575757575,0.456,0.551,0.21809090909090909,0.13789393939393937,0.0,2.3215151515151513,3.2432575757575757,7.6,0.0,0.0,1.0,3,0,1,1.4473484848484848,37.3,76.0,76.0,Orthodox,balanced,1977,,,,,42.967424242424244,0.0,4.0,
Volkan Oezdemir,Light Heavyweight,lhw,0.8,0.294,0.575430303030303,0.554,0.484,0.5672363636363636,0.12395757575757575,0.4375,4.05660606060606,3.49730303030303,21.46,0.375,0.4375,0.1875,2,5,1,0.6109393939393939,36.8,75.0,74.0,Orthodox,striker,210,,,,9.0,33.266969696969696,9.0,7.0,
Walt Harris,Light Heavyweight,lhw,0.7,0.286,0.409830303030303,0.547,0.392,0.8872363636363636,0.14395757575757576,0.125,2.5046060606060605,2.6573030303030305,11.74,0.375,0.125,0.375,5,6,1,0.42693939393939395,43.0,77.0,77.0,Southpaw,balanced,1841,,,,,20.7869696969697,6.0,9.0,
William Knight,Light Heavyweight,lhw,0.45,0.36,1.3265096418732782,0.373,0.483,0.359702479338843,0.40192286501377406,0.7142857142857143,2.300192837465565,3.0232782369146007,9.16,0.14285714285714285,0.7142857142857143,0.14285714285714285,1,1,0,1.2380716253443527,38.2,73.0,70.0,Orthodox,balanced,1218,,,,,43.49449035812672,3.0,4.0,
Zac Pauga,Light Heavyweight,lhw,1.0,0.077,0.7470757575757575,0.587,0.629,0.21809090909090909,0.13789393939393937,0.5,3.506515151515152,2.7132575757575754,19.44,0.0,0.5,0.5,2,0,0,1.2673484848484848,38.3,76.0,74.0,Orthodox,balanced,861,,,,,65.81742424242424,1.0,3.0,
Zhang Mingyang,Light Heavyweight,lhw,1.0,0.0,0.51606734006734,0.366,0.616,0.8605252525252526,0.12257239057239055,0.0,3.988013468013468,3.1984511784511778,23.4,0.6,0.0,0.4,2,3,0,0.48653198653198654,27.8,75.0,74.0,Orthodox,striker,21,,,,,42.45993265993266,3.0,2.0,
Ailin Perez,Women's Bantamweight,wbw,0.727,0.492,3.5540557184750736,0.565,0.563,0.14583870967741938,0.25151612903225806,0.7142857142857143,3.0981231671554244,2.1578299120234607,14.22,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,0,1,2.4755425219941345,31.7,66.0,65.0,Switch,wrestler,112,6.0,Argentina,"CABA, Argentina",5.0,110.04926686217009,6.0,1.0,
Bia Mesquita,Women's Bantamweight,wbw,0.0,0.75,2.037658986175115,0.806,0.6,0.06217511520737328,1.0853824884792627,0.0,3.5673364055299532,2.006304147465438,18.0,1.0,0.0,0.0,0,0,0,1.1801382488479264,35.2,,,Orthodox,grappler,0,3.0,Brazil,Brazil,12.0,97.93456221198156,3.0,0.0,
Irene Aldana,Women's Bantamweight,wbw,0.778,0.5,0.4036451612903226,0.563,0.399,0.1906236559139785,0.2552043010752688,0.7142857142857143,4.7314086021505375,5.761340501792115,25.36,0.2857142857142857,0.7142857142857143,0.0,0,3,0,0.3150537634408603,38.2,68.0,69.0,Orthodox,striker,644,-1.0,Mexico,"Culiacán, Mexico",6.0,20.896774193548385,8.0,6.0,
Jacqueline Cavalcanti,Women's Bantamweight,wbw,0.857,0.0,0.5263612903225806,0.686,0.468,0.0435225806451613,0.15976774193548388,1.0,4.597135483870967,3.071212903225807,26.5,0.0,1.0,0.0,0,0,0,0.49309677419354847,28.8,70.0,68.0,Orthodox,striker,35,-1.0,Brazil,Brazil,10.0,33.034193548387094,5.0,1.0,
Joselyne Edwards,Women's Bantamweight,wbw,0.62,0.368,1.2540360531309298,0.5,0.531,0.09289563567362429,0.49851043643263765,0.6923076923076923,4.198314990512334,3.130713472485769,22.0,0.3076923076923077,0.6923076923076923,0.0,0,2,0,1.1077039848197345,30.7,70.0,68.0,Orthodox,balanced,56,5.0,Panama,Panama,3.0,60.44364326375711,9.0,4.0,
Julianna Peña,Women's Bantamweight,wbw,0.241,0.545,1.5559758064516127,0.572,0.445,0.02720161290322581,0.6451048387096774,0.4166666666666667,3.126709677419355,2.653008064516129,14.94,0.3333333333333333,0.4166666666666667,0.25,0,2,3,1.0169354838709679,36.8,69.0,66.0,Orthodox,balanced,378,-1.0,United States,"Spokane, United States",1.0,79.40887096774193,8.0,4.0,
Karol Rosa,Women's Bantamweight,wbw,0.704,0.483,1.20203605313093,0.497,0.56,0.15330740037950666,0.2216869070208729,1.0,5.332373814041746,4.26477229601518,29.42,0.0,1.0,0.0,0,0,0,0.8706451612903227,31.5,67.0,65.0,Orthodox,balanced,0,-1.0,Brazil,"Vila Velha, Brazil",11.0,83.53776091081595,8.0,5.0,
Kayla Harrison,Women's Bantamweight,wbw,1.0,0.375,1.8538018433179724,0.66,0.621,0.06217511520737328,0.5955253456221198,0.3333333333333333,3.6899078341013825,2.2634470046082953,19.43,0.6666666666666666,0.3333333333333333,0.0,0,0,0,1.5915668202764977,36.0,66.0,68.0,Southpaw,wrestler,378,3.0,United States,"Middletown, United States",,110.10599078341014,3.0,0.0,
Luana Santos,Women's Bantamweight,wbw,0.857,0.474,1.8002375366568915,0.64,0.527,0.039565982404692085,0.879607038123167,0.5714285714285714,3.1095777126099704,2.9494662756598236,14.31,0.42857142857142855,0.5714285714285714,0.0,0,1,0,1.3173607038123167,26.2,67.0,66.0,Orthodox,wrestler,0,3.0,Brazil,Brazil,9.0,114.758357771261,6.0,1.0,
Macy Chiasson,Women's Bantamweight,wbw,0.625,0.358,1.5959784946236557,0.449,0.461,0.16106810035842295,0.36331541218637997,0.5,3.028853046594982,2.6393405017921148,14.41,0.35714285714285715,0.5,0.14285714285714285,1,3,1,1.4506093189964158,34.9,72.0,71.0,Orthodox,balanced,112,-3.0,United States,United States,8.0,87.47455197132616,8.0,6.0,
Michelle Montague,Women's Bantamweight,wbw,0.0,0.538,2.0439354838709676,0.417,0.485,0.07253763440860216,0.26627956989247314,1.0,3.2842258064516123,2.9630215053763447,13.83,0.0,1.0,0.0,0,0,0,1.4351612903225808,32.6,68.0,69.0,Southpaw,wrestler,56,2.0,New Zealand,"Matamata, New Zealand",14.0,117.59032258064515,2.0,0.0,
Miesha Tate,Women's Bantamweight,wbw,0.587,0.253,1.2996451612903224,0.52,0.46,0.07706810035842294,0.7249820788530467,0.5714285714285714,2.9720752688172043,3.0118960573476707,14.05,0.21428571428571427,0.5714285714285714,0.21428571428571427,1,1,2,1.5594982078853046,39.8,65.0,66.0,Orthodox,balanced,413,-1.0,United States,"Tacoma, United States",15.0,83.74121863799283,7.0,7.0,
Nora Cornolle,Women's Bantamweight,wbw,0.476,0.111,0.6463612903225806,0.562,0.551,0.16352258064516131,0.2797677419354839,0.5,2.8973354838709673,2.388412903225807,12.33,0.3333333333333333,0.5,0.16666666666666666,0,1,1,0.7870967741935484,36.5,67.0,67.0,Orthodox,balanced,119,-2.0,France,"Epinay sur Seine, France",13.0,49.174193548387095,3.0,3.0,
Norma Dumont,Women's Bantamweight,wbw,0.719,0.548,1.391725806451613,0.643,0.51,0.1524516129032258,0.09985483870967743,0.9166666666666666,3.748459677419355,2.536008064516129,19.08,0.0,0.9166666666666666,0.08333333333333333,1,0,0,0.9119354838709678,35.7,67.0,67.0,Orthodox,balanced,56,-1.0,Brazil,"Belo Horizonte, Brazil",4.0,71.45887096774194,9.0,3.0,
Raquel Pennington,Women's Bantamweight,wbw,0.625,0.276,0.9012875175315568,0.611,0.492,0.061053295932678824,0.5733772791023842,0.7894736842105263,3.9568415147265075,3.2638751753155684,20.22,0.15789473684210525,0.7894736842105263,0.05263157894736842,1,0,0,0.9952594670406733,37.8,67.0,67.0,Orthodox,striker,623,-1.0,United States,"Colorado Springs, United States",2.0,68.21921458625526,13.0,6.0,
Yana Santos,Women's Bantamweight,wbw,0.516,0.471,0.8914758064516128,0.528,0.579,0.09770161290322582,0.17035483870967744,0.75,4.058959677419354,3.0482580645161295,21.16,0.0,0.75,0.25,3,0,0,0.6644354838709678,36.6,68.0,66.0,Orthodox,striker,259,3.0,Russia,Russia,7.0,81.58387096774194,7.0,5.0,
Amanda Nunes,Women's Bantamweight,wbw,0.812,0.567,2.2241642228739007,0.593,0.52,0.4378739002932551,0.5946217008797654,0.3333333333333333,3.8751524926686214,2.3208240469208214,19.74,0.5555555555555556,0.3333333333333333,0.1111111111111111,1,7,1,1.3641348973607037,38.1,69.0,68.0,Orthodox,balanced,1106,2.0,,,,86.0882697947214,16.0,2.0,
Chelsea Chandler,Women's Bantamweight,wbw,0.286,0.6,1.0171612903225806,0.403,0.451,0.0435225806451613,0.15976774193548388,0.5,3.4241354838709674,3.7936129032258066,16.73,0.3333333333333333,0.5,0.16666666666666666,1,1,0,0.6970967741935484,35.6,68.0,68.0,Southpaw,balanced,14,1.0,,,,75.4541935483871,3.0,3.0,
Daria Zhelezniakova,Women's Bantamweight,wbw,0.5,1.0,0.8079516129032258,0.641,0.402,0.05440322580645162,0.19970967741935486,0.75,3.791419354838709,3.2555161290322583,20.2,0.0,0.75,0.25,0,0,1,0.5838709677419356,30.4,68.0,69.0,Orthodox,striker,63,-1.0,,,,37.817741935483866,2.0,2.0,
Hailey Cowan,Women's Bantamweight,wbw,1.0,0.385,1.6703732718894009,0.38,0.439,0.06217511520737328,0.22823963133640554,0.3333333333333333,3.212050691244239,3.255161290322581,13.86,0.0,0.3333333333333333,0.6666666666666666,1,0,1,1.4072811059907835,34.4,67.0,68.0,Southpaw,wrestler,77,-3.0,,,,90.52027649769585,0.0,3.0,
Holly Holm,Women's Bantamweight,wbw,0.763,0.3,0.9175806451612903,0.55,0.408,0.10896129032258065,0.12388387096774194,0.625,3.050167741935484,2.8238064516129033,14.64,0.125,0.625,0.1875,1,2,2,0.9415483870967742,44.7,69.0,68.0,Southpaw,balanced,798,-1.0,,,,68.32709677419355,8.0,7.0,
